FY,Section,Page,Category,Units,Fixed_Charge,Energy_Charge,Wheeling_Charge,Raw_Row
2019-20,LT_Residential,731,HT VIII(A): HT - Public Services- Government,9.37,391.0,454.0,7.74,"HT VIII(A): HT - Public Services- Government | 391 | Rs./kVA/Month | 454.00 | 7.74 | 0.55 | 307 | 66,685 | 36 | 238 | 17 | 291 | -3 | 288 | 9.37"
2019-20,LT_Residential,731,HT VIII(B): HT - Public Services- Others,10.70,1171.0,454.0,8.96,"HT VIII(B): HT - Public Services- Others | 1,171 | Rs./kVA/Month | 454.00 | 8.96 | 0.55 | 922 | 229,807 | 125 | 826 | 45 | 996 | -10 | 986 | 10.70"
2019-20,LT_Residential,731,HT - MSPGCL-Aux Supply,,27.0,238.0,80156.0,"HT - MSPGCL-Aux Supply | 27 | Rs./kVA/Month | 238 | 80,156"
2019-20,LT_Residential,731,HT IX: HT – Electric Vehicle Charging Station,8.41,6.0,70.0,4.95,"HT IX: HT – Electric Vehicle Charging Station | 6 | Rs./kVA/Month | 70.00 | 4.95 | 0.55 | 0 | 1,083 | 0 | 0 | 0 | 0 | 0 | 8.41"
2019-20,LT_Residential,731,HT IX: HT – Electric Vehicle Charging Station,,,44312.0,,"Sub-Total HT Category | 23,232 | 44,312 | 11,042,125 | 5,747 | 30,717 | 1,825 | 38,289 | -659 | 37,630 | 8.49"
2019-20,LT_Residential,731,LT I(A): LT - Residential-BPL Category (0-30 units),3.88,402202.0,28.0,1.16,"LT I(A): LT - Residential-BPL Category (0-30 units) | 402,202 | Rs./Connection/Month | 28.00 | 1.16 | 50 | 51,078 | 14 | 6 | 19 | 19 | 3.88"
2019-20,LT_Residential,731,LT I(A): LT - Residential-BPL Category (0-30 units),,,24864.0,,"LT I(B): LT - Residential | 21,756,671 | 24,864 | 26,039,195 | 2,741 | 12,613 | 3,353 | 18,707 | 18,707 | 7.52"
2019-20,LT_Residential,731,0-100,5.87,15028321.0,105.0,3.36,"0-100 | 15,028,321 | Rs./Connection/Month | 105.00 | 3.36 | 1.35 | 16,338 | 1,894 | 5,490 | 2,203 | 9,586 | 9,586 | 5.87"
2019-20,LT_Residential,731,101-300,9.78,5457669.0,105.0,7.34,"101-300 | 5,457,669 | Rs./Connection/Month | 105.00 | 7.34 | 1.35 | 6,279 | 688 | 4,609 | 847 | 6,143 | 6,143 | 9.78"
2019-20,LT_Residential,731,301-500,12.83,888015.0,105.0,10.37,"301-500 | 888,015 | Rs./Connection/Month | 105.00 | 10.37 | 1.35 | 1,009 | 112 | 1,046 | 136 | 1,294 | 1,294 | 12.83"
2019-20,LT_Residential,731,501-1000,13.60,382667.0,105.0,11.86,"501-1000 | 382,667 | Rs./Connection/Month | 105.00 | 11.86 | 1.35 | 1,238 | 48 | 1,468 | 167 | 1,684 | 1,684 | 13.60"
2019-20,LT_Residential,731,Three Phase Connection,,350.0,1.35,,Three Phase Connection | Rs./Connection/Month | 350.00 | 1.35
2019-20,LT_Residential,731,Three Phase Connection,7.52,22158873.0,24914.0,26090272.0,"LT I: LT - Residential (Sub- | 22,158,873 | 24,914 | 26,090,272 | 2,755 | 12,619 | 3,353 | 18,727 | 18,727 | 7.52"
2019-20,LT_Residential,731,LT II(A): LT - Non-Residential (0- 20 kW),10.19,2081877.0,427.0,7.07,"LT II(A): LT - Non-Residential (0- 20 kW) | 2,081,877 | Rs./Connection/Month | 427.00 | 7.07 | 1.35 | 6,026 | 4,676,156 | 1,067 | 4,260 | 813 | 6,139 | 6,139 | 10.19"
2019-20,LT_Residential,731,LT II(B): LT - Non-Residential (>20 kW and ≤ 50 kW),14.05,26110.0,427.0,10.79,"LT II(B): LT - Non-Residential (>20 kW and ≤ 50 kW) | 26,110 | Rs./kW/Month | 427.00 | 10.79 | 1.35 | 1,161 | 430,155 | 220 | 1,252 | 157 | 1,629 | 2 | 1,631 | 14.05"
2019-20,LT_Residential,732,LT II(C): LT - Non-Residential (Above 50 kW),16.03,18719.0,427.0,12.76,"LT II(C): LT - Non-Residential (Above 50 kW) | 18,719 | Rs./kW/Month | 427.00 | 12.76 | 1.35 | 751 | 303,868 | 142 | 958 | 101 | 1,202 | 2 | 1,204 | 16.03"
2019-20,LT_Residential,732,LT II(C): LT - Non-Residential (Above 50 kW),11.31,2126706.0,7937.0,5410178.0,"LT II: LT - Non-Residential | 2,126,706 | 7,937 | 5,410,178 | 1,429 | 6,471 | 1,070 | 8,970 | 4 | 8,974 | 11.31"
2019-20,LT_Residential,732,LT III(A): LT - Public Water Works (0-20 kW),4.03,57849.0,106.0,2.48,"LT III(A): LT - Public Water Works (0-20 kW) | 57,849 | Rs./kW/Month | 106.00 | 2.48 | 1.35 | 788 | 122,799 | 16 | 195 | 106 | 317 | 317 | 4.03"
2019-20,LT_Residential,732,LT III(B): LT - Public Water Works (>20 kW-40 kW),5.67,1146.0,129.0,3.84,"LT III(B): LT - Public Water Works (>20 kW-40 kW) | 1,146 | Rs./kW/Month | 129.00 | 3.84 | 1.35 | 97 | 30,387 | 5 | 37 | 13 | 55 | 55 | 5.67"
2019-20,LT_Residential,732,LT III (C): LT - Public Water Works (Above 40 kW),7.12,584.0,160.0,5.09,"LT III (C): LT - Public Water Works (Above 40 kW) | 584 | Rs./kW/Month | 160.00 | 5.09 | 1.35 | 106 | 37,759 | 7 | 54 | 14 | 76 | 76 | 7.12"
2019-20,LT_Residential,732,LT III (C): LT - Public Water Works (Above 40 kW),4.52,59578.0,992.0,190944.0,"LT III: LT - Public Water | 59,578 | 992 | 190,944 | 28 | 287 | 134 | 448 | 448 | 4.52"
2019-20,LT_Residential,732,LT IV(A): LT - AG Un-metered- Pumpsets (Category 1 Zones),4.55,687152.0,4733.0,3470555.0,"LT IV(A): LT - AG Un-metered- Pumpsets (Category 1 Zones) | 687,152 | 4,733 | 3,470,555 | 1,517 | 638 | 2,156 | 2,156 | 4.55"
2019-20,LT_Residential,732,(a) 0 - 5 HP,4.57,555908.0,359.0,135.0,"(a) 0 - 5 HP | 555,908 | Rs./HP/Month | 359.00 | 135 | 3,751 | 2,807,691 | 1,210 | 506 | 1,715 | 1,715 | 4.57"
2019-20,LT_Residential,732,(b) > 5 HP - 7.5 HP,4.48,131244.0,387.0,135.0,"(b) > 5 HP - 7.5 HP | 131,244 | Rs./HP/Month | 387.00 | 135 | 982 | 662,865 | 308 | 132 | 440 | 440 | 4.48"
2019-20,LT_Residential,732,LT IV(A): LT - AG Un-metered- Pumpsets (Category 2 Zones),4.67,782564.0,4051.0,3952444.0,"LT IV(A): LT - AG Un-metered- Pumpsets (Category 2 Zones) | 782,564 | 4,051 | 3,952,444 | 1,346 | 546 | 1,892 | 1,892 | 4.67"
2019-20,LT_Residential,732,(a) 0 - 5 HP,4.50,584163.0,277.0,135.0,"(a) 0 - 5 HP | 584,163 | Rs./HP/Month | 277.00 | 135 | 3,116 | 2,950,393 | 981 | 420 | 1,401 | 1,401 | 4.50"
2019-20,LT_Residential,732,(b) > 5 HP - 7.5 HP,5.26,198401.0,304.0,135.0,"(b) > 5 HP - 7.5 HP | 198,401 | Rs./HP/Month | 304.00 | 135 | 935 | 1,002,051 | 366 | 126 | 492 | 492 | 5.26"
2019-20,LT_Residential,732,(c) Above 7.5 HP,4.61,1469716.0,8783.0,7422999.0,"LT IV(A): LT - AG Un-metered- | 1,469,716 | 8,783 | 7,422,999 | 2,864 | 1,184 | 4,048 | 4,048 | 4.61"
2019-20,LT_Residential,732,LT IV(B): LT -AG Metered- Pumpsets,3.73,2961404.0,43.0,1.95,"LT IV(B): LT -AG Metered- Pumpsets | 2,961,404 | Rs./HP/Month | 43.00 | 1.95 | 1.35 | 18,604 | 15,561,478 | 803 | 3,628 | 2,509 | 6,939 | 6,939 | 3.73"
2019-20,LT_Residential,732,LT IV(C): LT - AG Metered- Others,8.17,30895.0,117.0,3.29,"LT IV(C): LT - AG Metered- Others | 30,895 | Rs./kW/Month | 117.00 | 3.29 | 1.35 | 137 | 343,160 | 48 | 45 | 18 | 112 | 112 | 8.17"
2019-20,LT_Residential,732,LT IV(C): LT - AG Metered- Others,4.03,4462014.0,27524.0,23327637.0,"LT IV - LT - Agriculture (Sub- | 4,462,014 | 27,524 | 23,327,637 | 3,715 | 3,673 | 3,712 | 11,099 | 11,099 | 4.03"
2019-20,LT_Residential,732,LT V -Industry (0 - 20 kW),7.01,281174.0,482.0,5.11,"LT V -Industry (0 - 20 kW) | 281,174 | Rs./Connection/Month | 482.00 | 5.11 | 1.35 | 2,757 | 2,632,469 | 163 | 1,400 | 372 | 1,934 | 1,934 | 7.01"
2019-20,LT_Residential,732,LT V -Industry (Above 20 kW),8.83,64376.0,321.0,6.05,"LT V -Industry (Above 20 kW) | 64,376 | Rs./kW/Month | 321.00 | 6.05 | 1.35 | 5,503 | 2,178,450 | 839 | 3,315 | 742 | 4,896 | -39 | 4,857 | 8.83"
2019-20,LT_Residential,732,LT V -Industry (Above 20 kW),,,8260.0,,"LT V -Industry(Sub-Total) | 345,550 | 8,260 | 4,810,919 | 1,002 | 4,714 | 1,114 | 6,830 | -39 | 6,791 | 8.22"
2019-20,LT_Residential,732,"LT VI (A) Street Light-Gram Panchayat, A,B&C Class MCs",6.61,73489.0,117.0,5.1,"LT VI (A) Street Light-Gram Panchayat, A,B&C Class MCs | 73,489 | Rs./Connection/Month | 117.00 | 5.10 | 1.35 | 1,969 | 227,275 | 32 | 1,004 | 266 | 1,302 | 1,302 | 6.61"
2019-20,LT_Residential,732,LT VI (B) Street Light - Municipal Corporation Areas,8.12,32039.0,117.0,6.21,"LT VI (B) Street Light - Municipal Corporation Areas | 32,039 | Rs./Connection/Month | 117.00 | 6.21 | 1.35 | 587 | 233,616 | 33 | 364 | 79 | 476 | 476 | 8.12"
2019-20,LT_Residential,732,LT VI (B) Street Light - Municipal Corporation Areas,,,2556.0,,"LT VI Street Light (Sub-Total) | 105,528 | 2,556 | 460,891 | 65 | 1,369 | 345 | 1,778 | 1,778 | 6.96"
2019-20,LT_Industry,733,(i) 0-20 kW,7.58,40521.0,353.0,3.18,"(i) 0-20 kW | 40,521 | Rs./Connection/Month | 353.00 | 3.18 | 1.35 | 56 | 46,945 | 17 | 18 | 8 | 43 | 43 | 7.58"
2019-20,LT_Industry,733,(ii) 20 kW-50 kW,7.44,588.0,353.0,4.57,"(ii) 20 kW-50 kW | 588 | Rs./kW/Month | 353.00 | 4.57 | 1.35 | 14 | 5,058 | 2 | 6 | 2 | 10 | -0 | 10 | 7.44"
2019-20,LT_Industry,733,(iii) Above 50 kW,8.45,213.0,353.0,5.73,"(iii) Above 50 kW | 213 | Rs./kW/Month | 353.00 | 5.73 | 1.35 | 13 | 4,367 | 2 | 7 | 2 | 11 | -0 | 11 | 8.45"
2019-20,LT_Industry,733,(iii) Above 50 kW,7.70,41321.0,83.0,56369.0,"LT VII (A) Public Services- | 41,321 | 83 | 56,369 | 21 | 32 | 11 | 64 | -0 | 64 | 7.70"
2019-20,LT_Industry,733,(i) 0-20 kW,6.94,67797.0,384.0,4.57,"(i) 0-20 kW | 67,797 | Rs./Connection/Month | 384.00 | 4.57 | 1.35 | 305 | 186,598 | 31 | 139 | 41 | 212 | 212 | 6.94"
2019-20,LT_Industry,733,(ii) 20 kW-50 kW,10.18,3142.0,384.0,7.23,"(ii) 20 kW-50 kW | 3,142 | Rs./kW/Month | 384.00 | 7.23 | 1.35 | 107 | 39,088 | 18 | 77 | 14 | 110 | -1 | 109 | 10.18"
2019-20,LT_Industry,733,(iii) Above 50 kW,10.06,1348.0,384.0,7.49,"(iii) Above 50 kW | 1,348 | Rs./kW/Month | 384.00 | 7.49 | 1.35 | 146 | 40,451 | 19 | 109 | 20 | 148 | -1 | 147 | 10.06"
2019-20,LT_Industry,733,(iii) Above 50 kW,8.38,72287.0,558.0,266136.0,"LT VII (B) Public Services-Others | 72,287 | 558 | 266,136 | 68 | 326 | 75 | 469 | -2 | 468 | 8.38"
2019-20,LT_Industry,733,(iii) Above 50 kW,,,641.0,,"LT VII Public Services | 113,608 | 641 | 322,505 | 89 | 358 | 86 | 533 | -2 | 531 | 8.29"
2019-20,LT_Industry,733,(iii) Above 50 kW,5.50,70.0,4.15,1.35,LT VIII – Electric Vehicle | Rs./kW/Month | 70.00 | 4.15 | 1.35 | 0.23 | 0 | 0 | 0 | 0 | 0 | 5.50
2019-20,LT_Industry,733,(iii) Above 50 kW,,,72824.0,,"Sub-Total LT Category | 29,371,856 | 72,824 | 60,613,345 | 9,082 | 29,490 | 9,813 | 48,385 | -37 | 48,348 | 6.64"
2019-20,LT_Industry,733,Bhiwandi,4.90,4.9,4060.0,1989.0,"Bhiwandi | 4.90 | 4,060 | 1,989 | 1,989 | 1,989 | 4.90"
2019-20,LT_Industry,733,LF/ Incentives//Discount,,-268.0,-268.0,-268.0,LF/ Incentives//Discount | -268 | -268 | -268
2019-20,LT_Industry,733,LF/ Incentives//Discount,,,121196.0,,"MSEDCL Total Revenue | 29,395,088 | 121,196 | 71,655,470 | 14,829 | 62,324 | 11,638 | 88,791 | -696 | 88,095 | 7.27"
2019-20,LT_Residential,735,HT I(A): HT - Industry (General),8.44,13378255.0,38288.0,,"HT I(A): HT - Industry (General) | 15,133 | Rs./kVA/Month | 463.00 | 6.85 | 0.54 | 38,288 | 13,378,255 | 5,203 | 26,227 | 1,526 | 32,957 | -629 | 32,328 | 8.44"
2019-20,LT_Residential,735,HT I(C): HT - Industry (Seasonal),11.46,121927.0,119.0,,"HT I(C): HT - Industry (Seasonal) | 473 | Rs./kVA/Month | 463.00 | 7.11 | 0.54 | 119 | 121,927 | 47 | 85 | 6 | 138 | -2 | 136 | 11.46"
2019-20,LT_Residential,735,HT I(C): HT - Industry (Seasonal),,15606.0,38407.0,13500182.0,"HT I - Industry (Sub-Total) | 15,606 | 38,407 | 13,500,182 | 5,250 | 26,312 | 1,533 | 33,095 | -631 | 32,464 | 8.45"
2019-20,LT_Residential,735,HT II: HT - Commercial,12.85,1362396.0,2039.0,,"HT II: HT - Commercial | 3,380 | Rs./kVA/Month | 463.00 | 9.75 | 0.54 | 2,039 | 1,362,396 | 530 | 1,988 | 109 | 2,627 | -7 | 2,620 | 12.85"
2019-20,LT_Residential,735,HT III: HT - Railways/Metro/Monorail Traction,8.45,56465.0,91.0,,"HT III: HT - Railways/Metro/Monorail Traction | 85 | Rs./kVA/Month | 463.00 | 5.56 | 0.54 | 91 | 56,465 | 22 | 50 | 4 | 77 | 77 | 8.45"
2019-20,LT_Residential,735,HT IV: HT - Public Water Works (PWW),7.75,601431.0,1869.0,,"HT IV: HT - Public Water Works (PWW) | 1,108 | Rs./kVA/Month | 463.00 | 6.17 | 0.54 | 1,869 | 601,431 | 234 | 1,153 | 95 | 1,482 | -33 | 1,448 | 7.75"
2019-20,LT_Residential,735,HT V(A): HT - Agriculture Pumpsets,4.25,838405.0,1510.0,,"HT V(A): HT - Agriculture Pumpsets | 1,114 | Rs./kVA/Month | 82.00 | 3.69 | 0.54 | 1,510 | 838,405 | 58 | 557 | 27 | 642 | 642 | 4.25"
2019-20,LT_Residential,735,HT V(B)): HT - Agriculture Others,5.95,132178.0,297.0,,"HT V(B)): HT - Agriculture Others | 475 | Rs./kVA/Month | 82.00 | 5.10 | 0.54 | 297 | 132,178 | 9 | 152 | 16 | 177 | 177 | 5.95"
2019-20,LT_Residential,735,HT VI: HT - Group Housing Societies (Residential),7.15,120492.0,252.0,,"HT VI: HT - Group Housing Societies (Residential) | 435 | Rs./kVA/Month | 369.00 | 5.20 | 0.54 | 252 | 120,492 | 37 | 131 | 12 | 180 | 180 | 7.15"
2019-20,LT_Residential,735,HT VIII(A): HT - Public Services- Government,9.38,140972.0,321.0,,"HT VIII(A): HT - Public Services- Government | 412 | Rs./kVA/Month | 463.00 | 7.24 | 0.54 | 321 | 140,972 | 55 | 232 | 17 | 305 | -3 | 301 | 9.38"
2019-20,LT_Residential,735,HT VIII(B): HT - Public Services- Others,10.07,480557.0,964.0,,"HT VIII(B): HT - Public Services- Others | 1,229 | Rs./kVA/Month | 463.00 | 7.76 | 0.54 | 964 | 480,557 | 187 | 748 | 46 | 981 | -10 | 971 | 10.07"
2019-20,LT_Residential,735,HT - MSPGCL-Aux Supply,,175507.0,238.0,,"HT - MSPGCL-Aux Supply | 27 | Rs./kVA/Month | 238 | 175,507"
2019-20,LT_Residential,735,HT IX: HT – Electric Vehicle Charging Station,7.59,1112.0,0.0,,"HT IX: HT – Electric Vehicle Charging Station | 7 | Rs./kVA/Month | 70.00 | 4.96 | 0.54 | 0 | 1,112 | 0 | 0 | 0 | 0 | 0 | 7.59"
2019-20,LT_Residential,735,HT IX: HT – Electric Vehicle Charging Station,,23876.0,45989.0,17408587.0,"Sub-Total HT Category | 23,876 | 45,989 | 17,408,587 | 6,382 | 31,324 | 1,859 | 39,565 | -685 | 38,881 | 8.45"
2019-20,LT_Residential,735,LT I(A): LT - Residential-BPL Category (0-30 units),3.98,54420.0,52.0,,"LT I(A): LT - Residential-BPL Category (0-30 units) | 418,340 | Rs./Connection/Month | 29.00 | 1.18 | 52 | 54,420 | 15 | 6 | 21 | 21 | 3.98"
2019-20,LT_Residential,735,LT I(A): LT - Residential-BPL Category (0-30 units),,22629791.0,26076.0,27742864.0,"LT I(B): LT - Residential | 22,629,791 | 26,076 | 27,742,864 | 2,906 | 13,097 | 3,398 | 19,400 | 19,400 | 7.44"
2019-20,LT_Residential,735,0-100,5.75,,17134.0,,"0-100 | 15,631,483 | Rs./Connection/Month | 107.00 | 3.28 | 1.30 | 17,134 | 2,007 | 5,620 | 2,233 | 9,860 | 9,860 | 5.75"
2019-20,LT_Residential,735,101-300,9.75,,6585.0,,"101-300 | 5,676,644 | Rs./Connection/Month | 107.00 | 7.34 | 1.30 | 6,585 | 729 | 4,833 | 858 | 6,420 | 6,420 | 9.75"
2019-20,LT_Residential,735,301-500,12.80,,1058.0,,"301-500 | 923,644 | Rs./Connection/Month | 107.00 | 10.38 | 1.30 | 1,058 | 119 | 1,098 | 138 | 1,355 | 1,355 | 12.80"
2019-20,LT_Residential,735,501-1000,13.60,,1298.0,,"501-1000 | 398,020 | Rs./Connection/Month | 107.00 | 11.90 | 1.30 | 1,298 | 51 | 1,545 | 169 | 1,766 | 1,766 | 13.60"
2019-20,LT_Residential,735,Three Phase Connection,,,357.0,,Three Phase Connection | Rs./Connection/Month | 357.00
2019-20,LT_Residential,735,Three Phase Connection,7.43,27797284.0,26128.0,,"LT I: LT - Residential (Sub- | 23,048,130 | 26,128 | 27,797,284 | 2,920 | 13,103 | 3,398 | 19,421 | 19,421 | 7.43"
2019-20,LT_Residential,735,LT II(A): LT - Non-Residential (0- 20 kW),10.05,5027119.0,6520.0,,"LT II(A): LT - Non-Residential (0- 20 kW) | 2,166,349 | Rs./Connection/Month | 436.00 | 7.01 | 1.30 | 6,520 | 5,027,119 | 1,133 | 4,570 | 850 | 6,553 | 6,553 | 10.05"
2019-20,LT_Residential,736,LT II(B): LT - Non-Residential (>20 kW and ≤ 50 kW),14.08,462440.0,1259.0,,"LT II(B): LT - Non-Residential (>20 kW and ≤ 50 kW) | 27,170 | Rs./kW/Month | 436.00 | 10.84 | 1.30 | 1,259 | 462,440 | 242 | 1,365 | 164 | 1,771 | 2 | 1,772 | 14.08"
2019-20,LT_Residential,736,LT II(C): LT - Non-Residential (Above 50 kW),15.87,325676.0,813.0,,"LT II(C): LT - Non-Residential (Above 50 kW) | 20,074 | Rs./kW/Month | 436.00 | 12.62 | 1.30 | 813 | 325,676 | 156 | 1,026 | 106 | 1,288 | 2 | 1,290 | 15.87"
2019-20,LT_Residential,736,LT II(C): LT - Non-Residential (Above 50 kW),11.19,5815234.0,8591.0,,"LT II: LT - Non-Residential | 2,213,592 | 8,591 | 5,815,234.00 | 1,531 | 6,961 | 1,120 | 9,612 | 4 | 9,616 | 11.19"
2019-20,LT_Residential,736,LT III(A): LT - Public Water Works (0-20 kW),4.03,132016.0,837.0,,"LT III(A): LT - Public Water Works (0-20 kW) | 60,196 | Rs./kW/Month | 108.00 | 2.52 | 1.30 | 837 | 132,016 | 17 | 211 | 109 | 337 | 337 | 4.03"
2019-20,LT_Residential,736,LT III(B): LT - Public Water Works (>20 kW-40 kW),5.66,32490.0,103.0,,"LT III(B): LT - Public Water Works (>20 kW-40 kW) | 1,173 | Rs./kW/Month | 132.00 | 3.86 | 1.30 | 103 | 32,490 | 5 | 40 | 13 | 59 | 59 | 5.66"
2019-20,LT_Residential,736,LT III (C): LT - Public Water Works (Above 40 kW),7.24,40373.0,106.0,,"LT III (C): LT - Public Water Works (Above 40 kW) | 599 | Rs./kW/Month | 163.00 | 5.19 | 1.30 | 106 | 40,373 | 8 | 55 | 14 | 77 | 77 | 7.24"
2019-20,LT_Residential,736,LT III (C): LT - Public Water Works (Above 40 kW),4.51,204879.0,1047.0,,"LT III: LT - Public Water | 61,968 | 1,047 | 204,879 | 30 | 306 | 136 | 473 | 473 | 4.51"
2019-20,LT_Residential,736,LT IV(B): LT -AG Metered- Pumpsets,3.73,16015750.0,19147.0,,"LT IV(B): LT -AG Metered- Pumpsets | 3,049,399 | Rs./HP/Month | 44.00 | 1.99 | 1.30 | 19,147 | 16,015,750 | 846 | 3,810 | 2,495 | 7,151 | 7,151 | 3.73"
2019-20,LT_Residential,736,LT IV(C): LT - AG Metered- Others,8.36,353178.0,137.0,,"LT IV(C): LT - AG Metered- Others | 31,813 | Rs./kW/Month | 119.00 | 3.36 | 1.30 | 137 | 353,178 | 50 | 46 | 18 | 114 | 114 | 8.36"
2019-20,LT_Residential,736,LT IV(C): LT - AG Metered- Others,4.04,23791927.0,28067.0,,"LT IV - LT - Agriculture (Sub- | 4,550,928 | 28,067 | 23,791,927 | 3,818 | 3,856 | 3,657 | 11,332 | 11,332 | 4.04"
2019-20,LT_Residential,736,LT V -Industry (0 - 20 kW),7.05,2762245.0,2890.0,,"LT V -Industry (0 - 20 kW) | 281,174 | Rs./Connection/Month | 492.00 | 5.21 | 1.30 | 2,890 | 2,762,245 | 166 | 1,496 | 377 | 2,039 | 2,039 | 7.05"
2019-20,LT_Residential,736,LT V -Industry (Above 20 kW),8.93,2285844.0,5769.0,,"LT V -Industry (Above 20 kW) | 64,376 | Rs./kW/Month | 327.00 | 6.17 | 1.30 | 5,769 | 2,285,844 | 897 | 3,544 | 752 | 5,193 | -41 | 5,152 | 8.93"
2019-20,LT_Residential,736,LT V -Industry (Above 20 kW),,345550.0,8659.0,5048089.0,"LT V -Industry(Sub-Total) | 345,550 | 8,659 | 5,048,089 | 1,063 | 5,040 | 1,128 | 7,232 | -41 | 7,191 | 8.30"
2019-20,LT_Residential,736,"LT VI (A) Street Light-Gram Panchayat, A,B&C Class MCs",6.67,238479.0,2095.0,,"LT VI (A) Street Light-Gram Panchayat, A,B&C Class MCs | 75,950 | Rs./Connection/Month | 119.00 | 5.20 | 1.30 | 2,095 | 238,479 | 34 | 1,089 | 273 | 1,396 | 1,396 | 6.67"
2019-20,LT_Industry,737,LT VI (B) Street Light - Municipal Corporation Areas,8.19,245133.0,624.0,,"LT VI (B) Street Light - Municipal Corporation Areas | 33,113 | Rs./Connection/Month | 119.00 | 6.33 | 1.30 | 624 | 245,133 | 35 | 395 | 81 | 511 | 511 | 8.19"
2019-20,LT_Industry,737,LT VI (B) Street Light - Municipal Corporation Areas,,109063.0,2719.0,483612.0,"LT VI Street Light (Sub-Total) | 109,063 | 2,719 | 483,612 | 69 | 1,484 | 354 | 1,908 | 1,908 | 7.02"
2019-20,LT_Industry,737,(i) 0-20 kW,7.54,49259.0,60.0,,"(i) 0-20 kW | 41,327 | Rs./Connection/Month | 360.00 | 3.24 | 1.30 | 60 | 49,259 | 18 | 19 | 8 | 45 | 45 | 7.54"
2019-20,LT_Industry,737,(ii) 20 kW-50 kW,7.50,5308.0,14.0,,"(ii) 20 kW-50 kW | 645 | Rs./kW/Month | 360.00 | 4.66 | 1.30 | 14 | 5,308 | 2 | 7 | 2 | 11 | -0 | 11 | 7.50"
2019-20,LT_Industry,737,(iii) Above 50 kW,8.50,4583.0,14.0,,"(iii) Above 50 kW | 222 | Rs./kW/Month | 360.00 | 5.84 | 1.30 | 14 | 4,583 | 2 | 8 | 2 | 12 | -0 | 12 | 8.50"
2019-20,LT_Industry,737,(iii) Above 50 kW,7.69,59150.0,88.0,,"LT VII (A) Public Services- | 42,194 | 88 | 59,150 | 22 | 34 | 11 | 68 | -0 | 68 | 7.69"
2019-20,LT_Industry,737,(i) 0-20 kW,6.85,195798.0,323.0,,"(i) 0-20 kW | 67,797 | Rs./Connection/Month | 392.00 | 4.56 | 1.30 | 323 | 195,798 | 32 | 147 | 42 | 221 | 221 | 6.85"
2019-20,LT_Industry,737,(ii) 20 kW-50 kW,10.19,41015.0,114.0,,"(ii) 20 kW-50 kW | 3,446 | Rs./kW/Month | 392.00 | 7.27 | 1.30 | 114 | 41,015 | 19 | 83 | 15 | 117 | -1 | 116 | 10.19"
2019-20,LT_Industry,737,(iii) Above 50 kW,10.05,42446.0,158.0,,"(iii) Above 50 kW | 1,403 | Rs./kW/Month | 392.00 | 7.54 | 1.30 | 158 | 42,446 | 20 | 119 | 21 | 160 | -1 | 159 | 10.05"
2019-20,LT_Industry,737,(iii) Above 50 kW,8.34,279258.0,595.0,,"LT VII (B) Public Services-Others | 72,646 | 595 | 279,258 | 71 | 349 | 78 | 498 | -2 | 496 | 8.34"
2019-20,LT_Industry,737,(iii) Above 50 kW,,114840.0,683.0,338408.0,"LT VII Public Services | 114,840 | 683 | 338,408 | 93 | 383 | 89 | 566 | -2 | 564 | 8.26"
2019-20,LT_Industry,737,(iii) Above 50 kW,5.50,,0.23,,LT VIII – Electric Vehicle | Rs./kW/Month | 70.00 | 4.20 | 1.30 | 0.23 | 0 | 0 | 0 | 0 | 5.50
2019-20,LT_Industry,737,(iii) Above 50 kW,,30444070.0,75894.0,63479432.0,"Sub-Total LT Category | 30,444,070 | 75,894 | 63,479,432 | 9,525 | 31,134 | 9,883 | 50,542 | -39 | 50,503 | 6.65"
2019-20,LT_Industry,737,Bhiwandi,4.90,,4220.0,,"Bhiwandi | 4.90 | 4,220 | 2,068 | 2,068 | 2,068 | 4.90"
2019-20,LT_Industry,737,LF/ Incentives/Discount,,-281.0,-281.0,-281.0,LF/ Incentives/Discount | -281 | -281 | -281
2019-20,LT_Industry,737,LF/ Incentives/Discount,,30467945.0,126103.0,80888018.0,"MSEDCL Total Revenue | 30,467,945 | 126,103 | 80,888,018 | 15,907 | 64,641 | 11,742 | 92,290 | -723 | 91,567 | 7.26"
2019-20,LT_Residential,739,HT I(A): HT - Industry (General),8.44,13887572.0,,,"HT I(A): HT - Industry (General) | 15,563 | Rs./kVA/Month | 472.00 | 6.73 | 0.53 | 39,820 | 13,887,572 | 5,899 | 26,799 | 1,558 | 34,256 | -655 | 33,602 | 8.44"
2019-20,LT_Residential,739,HT I(C): HT - Industry (Seasonal),11.70,121927.0,,,"HT I(C): HT - Industry (Seasonal) | 473 | Rs./kVA/Month | 472.00 | 6.99 | 0.53 | 119 | 121,927 | 52 | 83 | 6 | 141 | -2 | 139 | 11.70"
2019-20,LT_Residential,739,HT I(C): HT - Industry (Seasonal),,,39939.0,,"HT I - Industry (Sub-Total) | 16,036 | 39,939 | 14,009,499 | 5,951 | 26,882 | 1,564 | 34,397 | -657 | 33,741 | 8.45"
2019-20,LT_Residential,739,HT II: HT - Commercial,12.63,1389545.0,,,"HT II: HT - Commercial | 3,439 | Rs./kVA/Month | 472.00 | 9.30 | 0.53 | 2,082 | 1,389,545 | 590 | 1,936 | 109 | 2,636 | -7 | 2,629 | 12.63"
